StrongsOne ^ StrongsTwo ^ Count
6721 ^ 3513 ^ 1
2983 ^ 3427 ^ 6
2983 ^ 834 ^ 4
2983 ^ 567 ^ 3
2983 ^ 1931 ^ 2
2983 ^ 413 ^ 1
2983 ^ 3582 ^ 1
2983 ^ 7651 ^ 1
2983 ^ 8085 ^ 1
2983 ^ 2022 ^ 1
2983 ^ 5045 ^ 1
2983 ^ 5414 ^ 1
2983 ^ 3885 ^ 1
2983 ^ 6455 ^ 1
2983 ^ 7223 ^ 1
2983 ^ 2076 ^ 1
2983 ^ 5984 ^ 1
2983 ^ 1622 ^ 1
5804 ^ 3605 ^ 2
5804 ^ 1323 ^ 2
5804 ^ 831 ^ 2
5804 ^ 935 ^ 1
5804 ^ 3732 ^ 1
5804 ^ 1661 ^ 1
5804 ^ 853 ^ 1
5804 ^ 7604 ^ 1
5804 ^ 7200 ^ 1
5804 ^ 631 ^ 1
5804 ^ 259 ^ 1
5804 ^ 1366 ^ 1
5804 ^ 6138 ^ 1
5804 ^ 5921 ^ 1
5804 ^ 398 ^ 1
5804 ^ 1961 ^ 1
5804 ^ 3966 ^ 1
6227 ^ 5927 ^ 3
6227 ^ 639 ^ 3
6227 ^ 5892 ^ 2
6227 ^ 8574 ^ 1
6227 ^ 3536 ^ 1
6227 ^ 1144 ^ 1
6227 ^ 5301 ^ 1
6227 ^ 3615 ^ 1
6227 ^ 5086 ^ 1
6227 ^ 6106 ^ 1
6227 ^ 5869 ^ 1
6227 ^ 6999 ^ 1
6227 ^ 3119 ^ 1
6227 ^ 369 ^ 1
6227 ^ 776 ^ 1
6227 ^ 4480 ^ 1
6227 ^ 2719 ^ 1
5595 ^ 3808 ^ 2
5595 ^ 6662 ^ 1
5595 ^ 5771 ^ 1
5595 ^ 3605 ^ 1
5595 ^ 5921 ^ 1
5595 ^ 7302 ^ 1
5595 ^ 7451 ^ 1
5595 ^ 1571 ^ 1
5595 ^ 259 ^ 1
5595 ^ 4480 ^ 1
5595 ^ 5472 ^ 1
5595 ^ 853 ^ 1
5595 ^ 5307 ^ 1
5595 ^ 8141 ^ 1
5595 ^ 2403 ^ 1
5595 ^ 5930 ^ 1
5595 ^ 5775 ^ 1
644 ^ 4682 ^ 3
644 ^ 3899 ^ 3
644 ^ 2557 ^ 2
644 ^ 2398 ^ 1
644 ^ 4428 ^ 1
644 ^ 7200 ^ 1
644 ^ 6547 ^ 1
644 ^ 8432 ^ 1
644 ^ 834 ^ 1
644 ^ 853 ^ 1
644 ^ 1310 ^ 1
644 ^ 8574 ^ 1
644 ^ 8147 ^ 1
644 ^ 4480 ^ 1
644 ^ 4503 ^ 1
644 ^ 7673 ^ 1
644 ^ 3463 ^ 1
3811 ^ 3557 ^ 2
3811 ^ 4672 ^ 1
3811 ^ 8354 ^ 1
3811 ^ 4310 ^ 1
3811 ^ 5060 ^ 1
3811 ^ 8074 ^ 1
3811 ^ 7725 ^ 1
3811 ^ 5375 ^ 1
3811 ^ 376 ^ 1
3811 ^ 853 ^ 1
3811 ^ 5921 ^ 1
3811 ^ 7230 ^ 1
3811 ^ 5753 ^ 1
3811 ^ 349 ^ 1
3811 ^ 5162 ^ 1
3811 ^ 8383 ^ 1
3811 ^ 6030 ^ 1
7358 ^ 3605 ^ 3
7358 ^ 1478 ^ 2
7358 ^ 1004 ^ 1
7358 ^ 7354 ^ 1
7358 ^ 1121 ^ 1
7358 ^ 2145 ^ 1
7358 ^ 4480 ^ 1
7358 ^ 1060 ^ 1
7358 ^ 7911 ^ 1
7358 ^ 859 ^ 1
7358 ^ 8582 ^ 1
7358 ^ 4891 ^ 1
7358 ^ 6942 ^ 1
7358 ^ 517 ^ 1
7358 ^ 5769 ^ 1
7358 ^ 7200 ^ 1
7358 ^ 6784 ^ 1
5594 ^ 3808 ^ 5
5594 ^ 6912 ^ 4
5594 ^ 5921 ^ 4
5594 ^ 1945 ^ 3
5594 ^ 3213 ^ 2
5594 ^ 8283 ^ 1
5594 ^ 1419 ^ 1
5594 ^ 1058 ^ 1
5594 ^ 6440 ^ 1
5594 ^ 1697 ^ 1
5594 ^ 6256 ^ 1
5594 ^ 5437 ^ 1
5594 ^ 408 ^ 1
5594 ^ 7751 ^ 1
5594 ^ 3548 ^ 1
5594 ^ 2549 ^ 1
5594 ^ 4940 ^ 1
7621 ^ 834 ^ 8
7621 ^ 3588 ^ 3
7621 ^ 3068 ^ 2
7621 ^ 2063 ^ 1
7621 ^ 5956 ^ 1
7621 ^ 423 ^ 1
7621 ^ 8432 ^ 1
7621 ^ 631 ^ 1
7621 ^ 6031 ^ 1
7621 ^ 2088 ^ 1
7621 ^ 3327 ^ 1
7621 ^ 1980 ^ 1
7621 ^ 3446 ^ 1
7621 ^ 430 ^ 1
7621 ^ 972 ^ 1
7621 ^ 1931 ^ 1
7621 ^ 4294 ^ 1
5355 ^ 1818 ^ 18
5355 ^ 4480 ^ 5
5355 ^ 6662 ^ 1
5355 ^ 1004 ^ 1
5355 ^ 5315 ^ 1
5355 ^ 3605 ^ 1
5355 ^ 5375 ^ 1
5355 ^ 375 ^ 1
5355 ^ 5782 ^ 1
5355 ^ 3932 ^ 1
5355 ^ 4422 ^ 1
5355 ^ 2505 ^ 1
5355 ^ 5869 ^ 1
5355 ^ 6213 ^ 1
5355 ^ 3709 ^ 1
5355 ^ 2600 ^ 1
5355 ^ 3808 ^ 1
4513 ^ 4480 ^ 9
4513 ^ 3808 ^ 3
4513 ^ 7272 ^ 2
4513 ^ 408 ^ 2
4513 ^ 8432 ^ 1
4513 ^ 3899 ^ 1
4513 ^ 1800 ^ 1
4513 ^ 7311 ^ 1
4513 ^ 782 ^ 1
4513 ^ 1980 ^ 1
4513 ^ 1250 ^ 1
4513 ^ 1961 ^ 1
4513 ^ 2896 ^ 1
4513 ^ 6963 ^ 1
4513 ^ 2719 ^ 1
4513 ^ 5104 ^ 1
4513 ^ 853 ^ 1
7936 ^ 7936 ^ 2
7936 ^ 5921 ^ 2
7936 ^ 853 ^ 2
7936 ^ 1121 ^ 1
7936 ^ 7386 ^ 1
7936 ^ 1961 ^ 1
7936 ^ 3899 ^ 1
7936 ^ 7393 ^ 1
7936 ^ 7970 ^ 1
7936 ^ 2672 ^ 1
7936 ^ 3967 ^ 1
7936 ^ 3289 ^ 1
7936 ^ 4616 ^ 1
7936 ^ 3684 ^ 1
7936 ^ 5674 ^ 1
7936 ^ 6884 ^ 1
7936 ^ 413 ^ 1
4962 ^ 4557 ^ 4
4962 ^ 802 ^ 2
4962 ^ 4592 ^ 2
4962 ^ 8478 ^ 1
4962 ^ 1961 ^ 1
4962 ^ 2790 ^ 1
4962 ^ 7200 ^ 1
4962 ^ 8581 ^ 1
4962 ^ 1869 ^ 1
4962 ^ 5008 ^ 1
4962 ^ 168 ^ 1
4962 ^ 3027 ^ 1
4962 ^ 4480 ^ 1
4962 ^ 3808 ^ 1
4962 ^ 5307 ^ 1
4962 ^ 7458 ^ 1
4962 ^ 3478 ^ 1
2963 ^ 2964 ^ 4
2963 ^ 2963 ^ 3
2963 ^ 5315 ^ 2
2963 ^ 369 ^ 2
2963 ^ 7200 ^ 1
2963 ^ 2061 ^ 1
2963 ^ 935 ^ 1
2963 ^ 2220 ^ 1
2963 ^ 639 ^ 1
2963 ^ 3715 ^ 1
2963 ^ 7580 ^ 1
2963 ^ 3899 ^ 1
2963 ^ 3588 ^ 1
2963 ^ 1980 ^ 1
2963 ^ 7495 ^ 1
2963 ^ 5703 ^ 1
2963 ^ 1767 ^ 1
8144 ^ 8336 ^ 19
8144 ^ 8438 ^ 6
8144 ^ 3742 ^ 2
8144 ^ 559 ^ 1
8144 ^ 5921 ^ 1
8144 ^ 5439 ^ 1
8144 ^ 6213 ^ 1
8144 ^ 8432 ^ 1
8144 ^ 7806 ^ 1
8144 ^ 4639 ^ 1
8144 ^ 3680 ^ 1
8144 ^ 2339 ^ 1
8144 ^ 8615 ^ 1
8144 ^ 5973 ^ 1
8144 ^ 4057 ^ 1
8144 ^ 3835 ^ 1
8144 ^ 3588 ^ 1
6955 ^ 4847 ^ 6
6955 ^ 6019 ^ 4
6955 ^ 4940 ^ 3
6955 ^ 168 ^ 2
6955 ^ 1121 ^ 2
6955 ^ 1961 ^ 2
6955 ^ 3498 ^ 2
6955 ^ 3967 ^ 1
6955 ^ 2583 ^ 1
6955 ^ 4480 ^ 1
6955 ^ 935 ^ 1
6955 ^ 5414 ^ 1
6955 ^ 3205 ^ 1
6955 ^ 1486 ^ 1
6955 ^ 3881 ^ 1
6955 ^ 5992 ^ 1
6955 ^ 222 ^ 1
3526 ^ 899 ^ 27
3526 ^ 853 ^ 6
3526 ^ 7704 ^ 3
3526 ^ 8071 ^ 2
3526 ^ 3830 ^ 1
3526 ^ 834 ^ 1
3526 ^ 2009 ^ 1
3526 ^ 7167 ^ 1
3526 ^ 5061 ^ 1
3526 ^ 8145 ^ 1
3526 ^ 4325 ^ 1
3526 ^ 3808 ^ 1
3526 ^ 7235 ^ 1
3526 ^ 3835 ^ 1
3526 ^ 5427 ^ 1
3526 ^ 3820 ^ 1
3526 ^ 1287 ^ 1
7699 ^ 3588 ^ 2
7699 ^ 8147 ^ 2
7699 ^ 7356 ^ 1
7699 ^ 2254 ^ 1
7699 ^ 811 ^ 1
7699 ^ 1961 ^ 1
7699 ^ 517 ^ 1
7699 ^ 4100 ^ 1
7699 ^ 4026 ^ 1
7699 ^ 5921 ^ 1
7699 ^ 4428 ^ 1
7699 ^ 8575 ^ 1
7699 ^ 3243 ^ 1
7699 ^ 3559 ^ 1
7699 ^ 4600 ^ 1
7699 ^ 5271 ^ 1
7699 ^ 2860 ^ 1
7934 ^ 7138 ^ 2
7934 ^ 3933 ^ 2
7934 ^ 4480 ^ 1
7934 ^ 6160 ^ 1
7934 ^ 7121 ^ 1
7934 ^ 7386 ^ 1
7934 ^ 6343 ^ 1
7934 ^ 7659 ^ 1
7934 ^ 341 ^ 1
7934 ^ 1077 ^ 1
7934 ^ 7453 ^ 1
7934 ^ 5060 ^ 1
7934 ^ 369 ^ 1
7934 ^ 559 ^ 1
7934 ^ 5002 ^ 1
7934 ^ 1432 ^ 1
7934 ^ 8111 ^ 1
7860 ^ 559 ^ 3
7860 ^ 1121 ^ 3
7860 ^ 1696 ^ 3
7860 ^ 8199 ^ 3
7860 ^ 3947 ^ 1
7860 ^ 7626 ^ 1
7860 ^ 5414 ^ 1
7860 ^ 3615 ^ 1
7860 ^ 3605 ^ 1
7860 ^ 5971 ^ 1
7860 ^ 5674 ^ 1
7860 ^ 3320 ^ 1
7860 ^ 8334 ^ 1
7860 ^ 6440 ^ 1
7860 ^ 5921 ^ 1
7860 ^ 7778 ^ 1
7860 ^ 4910 ^ 1
2146 ^ 1121 ^ 6
2146 ^ 6440 ^ 2
2146 ^ 2287 ^ 1
2146 ^ 996 ^ 1
2146 ^ 5612 ^ 1
2146 ^ 8643 ^ 1
2146 ^ 2142 ^ 1
2146 ^ 5921 ^ 1
2146 ^ 3389 ^ 1
2146 ^ 1697 ^ 1
2146 ^ 4912 ^ 1
2146 ^ 7223 ^ 1
2146 ^ 7945 ^ 1
2146 ^ 2450 ^ 1
2146 ^ 3588 ^ 1
2146 ^ 1964 ^ 1
2146 ^ 3789 ^ 1
4219 ^ 7657 ^ 13
4219 ^ 3709 ^ 3
4219 ^ 3605 ^ 2
4219 ^ 4207 ^ 1
4219 ^ 853 ^ 1
4219 ^ 8147 ^ 1
4219 ^ 2438 ^ 1
4219 ^ 2689 ^ 1
4219 ^ 834 ^ 1
4219 ^ 7184 ^ 1
4219 ^ 2091 ^ 1
4219 ^ 2361 ^ 1
4219 ^ 2568 ^ 1
4219 ^ 5518 ^ 1
4219 ^ 4886 ^ 1
4219 ^ 2106 ^ 1
4219 ^ 6440 ^ 1
6597 ^ 5921 ^ 3
6597 ^ 935 ^ 3
6597 ^ 5307 ^ 2
6597 ^ 6621 ^ 2
6597 ^ 413 ^ 1
6597 ^ 5927 ^ 1
6597 ^ 5344 ^ 1
6597 ^ 3932 ^ 1
6597 ^ 6343 ^ 1
6597 ^ 3384 ^ 1
6597 ^ 1961 ^ 1
6597 ^ 4480 ^ 1
6597 ^ 7794 ^ 1
6597 ^ 4310 ^ 1
6597 ^ 3808 ^ 1
6597 ^ 168 ^ 1
6597 ^ 928 ^ 1
957 ^ 1471 ^ 3
957 ^ 3808 ^ 2
957 ^ 935 ^ 1
957 ^ 834 ^ 1
957 ^ 1121 ^ 1
957 ^ 4933 ^ 1
957 ^ 4823 ^ 1
957 ^ 369 ^ 1
957 ^ 1116 ^ 1
957 ^ 1995 ^ 1
957 ^ 7563 ^ 1
957 ^ 1961 ^ 1
957 ^ 6629 ^ 1
957 ^ 8199 ^ 1
957 ^ 3933 ^ 1
957 ^ 7725 ^ 1
957 ^ 5375 ^ 1
7854 ^ 6030 ^ 4
7854 ^ 5975 ^ 3
7854 ^ 935 ^ 2
7854 ^ 4480 ^ 2
7854 ^ 7760 ^ 2
7854 ^ 2009 ^ 2
7854 ^ 3068 ^ 2
7854 ^ 1931 ^ 1
7854 ^ 3588 ^ 1
7854 ^ 4100 ^ 1
7854 ^ 376 ^ 1
7854 ^ 369 ^ 1
7854 ^ 8010 ^ 1
7854 ^ 853 ^ 1
7854 ^ 3478 ^ 1
7854 ^ 3318 ^ 1
7854 ^ 335 ^ 1
4912 ^ 559 ^ 9
4912 ^ 5921 ^ 5
4912 ^ 8148 ^ 4
4912 ^ 8010 ^ 3
4912 ^ 6310 ^ 2
4912 ^ 413 ^ 2
4912 ^ 7586 ^ 1
4912 ^ 6931 ^ 1
4912 ^ 7892 ^ 1
4912 ^ 665 ^ 1
4912 ^ 1471 ^ 1
4912 ^ 6605 ^ 1
4912 ^ 5042 ^ 1
4912 ^ 4426 ^ 1
4912 ^ 853 ^ 1
4912 ^ 3772 ^ 1
4912 ^ 3478 ^ 1
2713 ^ 853 ^ 4
2713 ^ 7592 ^ 1
2713 ^ 559 ^ 1
2713 ^ 2015 ^ 1
2713 ^ 3651 ^ 1
2713 ^ 1931 ^ 1
2713 ^ 4405 ^ 1
2713 ^ 2063 ^ 1
2713 ^ 3045 ^ 1
2713 ^ 410 ^ 1
2713 ^ 4469 ^ 1
2713 ^ 1697 ^ 1
2713 ^ 8626 ^ 1
2713 ^ 3820 ^ 1
2713 ^ 4295 ^ 1
2713 ^ 3588 ^ 1
2713 ^ 1870 ^ 1
6923 ^ 6440 ^ 3
6923 ^ 3808 ^ 2
6923 ^ 3117 ^ 2
6923 ^ 4043 ^ 2
6923 ^ 4100 ^ 1
6923 ^ 7999 ^ 1
6923 ^ 1293 ^ 1
6923 ^ 430 ^ 1
6923 ^ 5059 ^ 1
6923 ^ 3588 ^ 1
6923 ^ 5399 ^ 1
6923 ^ 821 ^ 1
6923 ^ 3899 ^ 1
6923 ^ 1157 ^ 1
6923 ^ 8659 ^ 1
6923 ^ 3068 ^ 1
6923 ^ 5930 ^ 1
3923 ^ 413 ^ 3
3923 ^ 3091 ^ 2
3923 ^ 7971 ^ 2
3923 ^ 4428 ^ 1
3923 ^ 853 ^ 1
3923 ^ 2583 ^ 1
3923 ^ 3027 ^ 1
3923 ^ 259 ^ 1
3923 ^ 1218 ^ 1
3923 ^ 4191 ^ 1
3923 ^ 559 ^ 1
3923 ^ 5825 ^ 1
3923 ^ 310 ^ 1
3923 ^ 3605 ^ 1
3923 ^ 7704 ^ 1
3923 ^ 3389 ^ 1
3923 ^ 7573 ^ 1
2674 ^ 8085 ^ 1
2674 ^ 5221 ^ 1
2674 ^ 6440 ^ 1
2674 ^ 784 ^ 1
2674 ^ 905 ^ 1
2674 ^ 259 ^ 1
2674 ^ 3497 ^ 1
2674 ^ 2675 ^ 1
2674 ^ 8269 ^ 1
2674 ^ 1004 ^ 1
2674 ^ 3027 ^ 1
2674 ^ 4023 ^ 1
2674 ^ 1568 ^ 1
2674 ^ 7414 ^ 1
2674 ^ 834 ^ 1
2674 ^ 5002 ^ 1
2674 ^ 1961 ^ 1
795 ^ 7604 ^ 1
795 ^ 2691 ^ 1
795 ^ 1323 ^ 1
795 ^ 7925 ^ 1
795 ^ 5704 ^ 1
795 ^ 8074 ^ 1
795 ^ 1366 ^ 1
795 ^ 7200 ^ 1
795 ^ 259 ^ 1
795 ^ 1129 ^ 1
795 ^ 6430 ^ 1
795 ^ 5623 ^ 1
795 ^ 3920 ^ 1
795 ^ 8551 ^ 1
795 ^ 5921 ^ 1
795 ^ 6672 ^ 1
795 ^ 3772 ^ 1
6138 ^ 6828 ^ 2
6138 ^ 7611 ^ 2
6138 ^ 1323 ^ 1
6138 ^ 3220 ^ 1
6138 ^ 1366 ^ 1
6138 ^ 1961 ^ 1
6138 ^ 6139 ^ 1
6138 ^ 1931 ^ 1
6138 ^ 259 ^ 1
6138 ^ 5704 ^ 1
6138 ^ 2491 ^ 1
6138 ^ 518 ^ 1
6138 ^ 3651 ^ 1
6138 ^ 4480 ^ 1
6138 ^ 6131 ^ 1
6138 ^ 3588 ^ 1
6138 ^ 2983 ^ 1
1053 ^ 834 ^ 3
1053 ^ 935 ^ 2
1053 ^ 5674 ^ 1
1053 ^ 8444 ^ 1
1053 ^ 8672 ^ 1
1053 ^ 854 ^ 1
1053 ^ 3427 ^ 1
1053 ^ 1043 ^ 1
1053 ^ 1931 ^ 1
1053 ^ 1980 ^ 1
1053 ^ 7114 ^ 1
1053 ^ 5927 ^ 1
1053 ^ 3588 ^ 1
1053 ^ 559 ^ 1
1053 ^ 358 ^ 1
1053 ^ 4054 ^ 1
1053 ^ 357 ^ 1
3157 ^ 3588 ^ 5
3157 ^ 4480 ^ 3
3157 ^ 5921 ^ 2
3157 ^ 3347 ^ 1
3157 ^ 3694 ^ 1
3157 ^ 1961 ^ 1
3157 ^ 539 ^ 1
3157 ^ 681 ^ 1
3157 ^ 369 ^ 1
3157 ^ 7200 ^ 1
3157 ^ 348 ^ 1
3157 ^ 3611 ^ 1
3157 ^ 834 ^ 1
3157 ^ 2205 ^ 1
3157 ^ 4279 ^ 1
3157 ^ 3605 ^ 1
3157 ^ 3457 ^ 1
1162 ^ 559 ^ 2
1162 ^ 3205 ^ 2
1162 ^ 834 ^ 1
1162 ^ 935 ^ 1
1162 ^ 5288 ^ 1
1162 ^ 413 ^ 1
1162 ^ 6030 ^ 1
1162 ^ 6680 ^ 1
1162 ^ 3950 ^ 1
1162 ^ 4130 ^ 1
1162 ^ 398 ^ 1
1162 ^ 8179 ^ 1
1162 ^ 1696 ^ 1
1162 ^ 3117 ^ 1
1162 ^ 7069 ^ 1
1162 ^ 3947 ^ 1
1162 ^ 1162 ^ 1
1319 ^ 853 ^ 3
1319 ^ 8085 ^ 2
1319 ^ 6030 ^ 1
1319 ^ 1004 ^ 1
1319 ^ 408 ^ 1
1319 ^ 270 ^ 1
1319 ^ 312 ^ 1
1319 ^ 3808 ^ 1
1319 ^ 113 ^ 1
1319 ^ 4480 ^ 1
1319 ^ 6664 ^ 1
1319 ^ 3444 ^ 1
1319 ^ 5927 ^ 1
1319 ^ 7311 ^ 1
1319 ^ 2896 ^ 1
1319 ^ 8416 ^ 1
1319 ^ 6035 ^ 1
7326 ^ 376 ^ 2
7326 ^ 369 ^ 2
7326 ^ 8130 ^ 2
7326 ^ 1980 ^ 2
7326 ^ 7456 ^ 1
7326 ^ 6213 ^ 1
7326 ^ 7227 ^ 1
7326 ^ 8085 ^ 1
7326 ^ 3426 ^ 1
7326 ^ 2778 ^ 1
7326 ^ 1696 ^ 1
7326 ^ 4480 ^ 1
7326 ^ 6298 ^ 1
7326 ^ 3867 ^ 1
7326 ^ 1397 ^ 1
7326 ^ 8501 ^ 1
7326 ^ 1499 ^ 1
138 ^ 1121 ^ 5
138 ^ 4427 ^ 3
138 ^ 3372 ^ 2
138 ^ 5826 ^ 1
138 ^ 2076 ^ 1
138 ^ 3605 ^ 1
138 ^ 559 ^ 1
138 ^ 61 ^ 1
138 ^ 2729 ^ 1
138 ^ 4428 ^ 1
138 ^ 251 ^ 1
138 ^ 7592 ^ 1
138 ^ 1696 ^ 1
138 ^ 4191 ^ 1
138 ^ 5186 ^ 1
138 ^ 2900 ^ 1
138 ^ 902 ^ 1
2438 ^ 4428 ^ 4
2438 ^ 7971 ^ 3
2438 ^ 5414 ^ 2
2438 ^ 6242 ^ 2
2438 ^ 6213 ^ 2
2438 ^ 1961 ^ 1
2438 ^ 559 ^ 1
2438 ^ 8085 ^ 1
2438 ^ 8141 ^ 1
2438 ^ 8010 ^ 1
2438 ^ 1129 ^ 1
2438 ^ 4480 ^ 1
2438 ^ 3615 ^ 1
2438 ^ 3318 ^ 1
2438 ^ 834 ^ 1
2438 ^ 259 ^ 1
2438 ^ 5650 ^ 1
5416 ^ 5030 ^ 16
5416 ^ 559 ^ 8
5416 ^ 8010 ^ 3
5416 ^ 1696 ^ 2
5416 ^ 413 ^ 1
5416 ^ 3068 ^ 1
5416 ^ 2398 ^ 1
5416 ^ 1980 ^ 1
5416 ^ 4480 ^ 1
5416 ^ 5921 ^ 1
5416 ^ 3548 ^ 1
5416 ^ 5416 ^ 1
5416 ^ 3205 ^ 1
5416 ^ 4006 ^ 1
5416 ^ 2148 ^ 1
5416 ^ 5718 ^ 1
5416 ^ 905 ^ 1
5850 ^ 8597 ^ 4
5850 ^ 7218 ^ 2
5850 ^ 1348 ^ 2
5850 ^ 4480 ^ 1
5850 ^ 4428 ^ 1
5850 ^ 2091 ^ 1
5850 ^ 6337 ^ 1
5850 ^ 1167 ^ 1
5850 ^ 2450 ^ 1
5850 ^ 2205 ^ 1
5850 ^ 517 ^ 1
5850 ^ 6643 ^ 1
5850 ^ 5307 ^ 1
5850 ^ 2063 ^ 1
5850 ^ 413 ^ 1
5850 ^ 7760 ^ 1
5850 ^ 1961 ^ 1
1201 ^ 4428 ^ 7
1201 ^ 1121 ^ 4
1201 ^ 8085 ^ 2
1201 ^ 1129 ^ 2
1201 ^ 5221 ^ 1
1201 ^ 4191 ^ 1
1201 ^ 559 ^ 1
1201 ^ 310 ^ 1
1201 ^ 5892 ^ 1
1201 ^ 834 ^ 1
1201 ^ 7901 ^ 1
1201 ^ 413 ^ 1
1201 ^ 4427 ^ 1
1201 ^ 7604 ^ 1
1201 ^ 1697 ^ 1
1201 ^ 3027 ^ 1
1201 ^ 2403 ^ 1
5591 ^ 7307 ^ 4
5591 ^ 559 ^ 2
5591 ^ 3068 ^ 2
5591 ^ 2342 ^ 2
5591 ^ 452 ^ 1
5591 ^ 8064 ^ 1
5591 ^ 926 ^ 1
5591 ^ 1827 ^ 1
5591 ^ 3851 ^ 1
5591 ^ 5375 ^ 1
5591 ^ 6327 ^ 1
5591 ^ 5782 ^ 1
5591 ^ 935 ^ 1
5591 ^ 3117 ^ 1
5591 ^ 3220 ^ 1
5591 ^ 5921 ^ 1
5591 ^ 8486 ^ 1
558 ^ 4428 ^ 10
558 ^ 1121 ^ 8
558 ^ 7971 ^ 2
558 ^ 3808 ^ 2
558 ^ 6213 ^ 2
558 ^ 559 ^ 2
558 ^ 1992 ^ 1
558 ^ 6242 ^ 1
558 ^ 6908 ^ 1
558 ^ 914 ^ 1
558 ^ 2388 ^ 1
558 ^ 7725 ^ 1
558 ^ 935 ^ 1
558 ^ 7223 ^ 1
558 ^ 5493 ^ 1
558 ^ 3548 ^ 1
558 ^ 595 ^ 1
3390 ^ 4430 ^ 3
3390 ^ 1934 ^ 2
3390 ^ 2987 ^ 2
3390 ^ 1005 ^ 2
3390 ^ 783 ^ 1
3390 ^ 1124 ^ 1
3390 ^ 7990 ^ 1
3390 ^ 5922 ^ 1
3390 ^ 8036 ^ 1
3390 ^ 5974 ^ 1
3390 ^ 4481 ^ 1
3390 ^ 870 ^ 1
3390 ^ 576 ^ 1
3390 ^ 3792 ^ 1
3390 ^ 1946 ^ 1
3390 ^ 1882 ^ 1
3390 ^ 1932 ^ 1
5020 ^ 4430 ^ 10
5020 ^ 5312 ^ 3
5020 ^ 6032 ^ 2
5020 ^ 2 ^ 2
5020 ^ 4101 ^ 1
5020 ^ 5308 ^ 1
5020 ^ 6966 ^ 1
5020 ^ 7266 ^ 1
5020 ^ 586 ^ 1
5020 ^ 4391 ^ 1
5020 ^ 7127 ^ 1
5020 ^ 1934 ^ 1
5020 ^ 2370 ^ 1
5020 ^ 560 ^ 1
5020 ^ 2957 ^ 1
5020 ^ 5191 ^ 1
5020 ^ 7624 ^ 1
1952 ^ 4480 ^ 2
1952 ^ 1004 ^ 2
1952 ^ 5797 ^ 2
1952 ^ 3808 ^ 1
1952 ^ 6239 ^ 1
1952 ^ 4390 ^ 1
1952 ^ 6666 ^ 1
1952 ^ 3276 ^ 1
1952 ^ 2742 ^ 1
1952 ^ 3254 ^ 1
1952 ^ 5159 ^ 1
1952 ^ 6908 ^ 1
1952 ^ 7451 ^ 1
1952 ^ 3701 ^ 1
1952 ^ 3196 ^ 1
1952 ^ 5801 ^ 1
1952 ^ 4627 ^ 1
13026 ^ 9520 ^ 20
13026 ^ 12262 ^ 9
13026 ^ 10990 ^ 6
13026 ^ 10396 ^ 4
13026 ^ 11636 ^ 2
13026 ^ 10473 ^ 2
13026 ^ 10872 ^ 2
13026 ^ 9522 ^ 2
13026 ^ 12101 ^ 1
13026 ^ 11206 ^ 1
13026 ^ 12124 ^ 1
13026 ^ 10166 ^ 1
13026 ^ 12428 ^ 1
13026 ^ 10583 ^ 1
13026 ^ 9814 ^ 1
13026 ^ 12834 ^ 1
13026 ^ 10389 ^ 1
10906 ^ 11206 ^ 3
10906 ^ 11122 ^ 1
10906 ^ 10579 ^ 1
10906 ^ 10970 ^ 1
10906 ^ 10160 ^ 1
10906 ^ 9285 ^ 1
10906 ^ 14020 ^ 1
10906 ^ 12554 ^ 1
10906 ^ 10923 ^ 1
10906 ^ 10426 ^ 1
10906 ^ 14018 ^ 1
10906 ^ 12610 ^ 1
10906 ^ 8988 ^ 1
10906 ^ 11270 ^ 1
10906 ^ 12180 ^ 1
10906 ^ 13711 ^ 1
10906 ^ 14287 ^ 1
11152 ^ 11206 ^ 4
11152 ^ 12124 ^ 3
11152 ^ 8706 ^ 3
11152 ^ 12288 ^ 2
11152 ^ 9520 ^ 2
11152 ^ 14073 ^ 1
11152 ^ 11202 ^ 1
11152 ^ 11716 ^ 1
11152 ^ 9118 ^ 1
11152 ^ 13884 ^ 1
11152 ^ 9835 ^ 1
11152 ^ 11580 ^ 1
11152 ^ 12548 ^ 1
11152 ^ 10396 ^ 1
11152 ^ 11636 ^ 1
11152 ^ 12846 ^ 1
11152 ^ 9701 ^ 1
9734 ^ 9304 ^ 3
9734 ^ 8917 ^ 3
9734 ^ 12451 ^ 3
9734 ^ 11206 ^ 2
9734 ^ 12430 ^ 2
9734 ^ 11983 ^ 2
9734 ^ 13727 ^ 1
9734 ^ 9520 ^ 1
9734 ^ 9809 ^ 1
9734 ^ 10761 ^ 1
9734 ^ 10221 ^ 1
9734 ^ 9737 ^ 1
9734 ^ 10902 ^ 1
9734 ^ 12527 ^ 1
9734 ^ 12413 ^ 1
9734 ^ 9241 ^ 1
9734 ^ 13715 ^ 1
14042 ^ 9520 ^ 4
14042 ^ 13245 ^ 3
14042 ^ 12262 ^ 2
14042 ^ 11206 ^ 2
14042 ^ 11839 ^ 2
14042 ^ 13010 ^ 1
14042 ^ 12636 ^ 1
14042 ^ 13881 ^ 1
14042 ^ 9457 ^ 1
14042 ^ 9444 ^ 1
14042 ^ 9522 ^ 1
14042 ^ 8976 ^ 1
14042 ^ 13883 ^ 1
14042 ^ 10365 ^ 1
14042 ^ 12430 ^ 1
14042 ^ 10922 ^ 1
14042 ^ 10325 ^ 1
11048 ^ 11206 ^ 7
11048 ^ 12262 ^ 6
